transaction_id,user_id,amount,category,merchant,timestamp,is_fraud
365,4,970.19,Entertainment,Torres and Sons,2026-06-07 18:19:12,False
366,15,655.31,Food,Gutierrez Ltd,2026-04-03 11:18:26,True
367,6,292.38,Food,Wells LLC,2026-06-06 17:18:13,True
368,90,112.04,Bills,Haney Inc,2026-02-08 03:29:03,True
369,97,964.88,Entertainment,"Simmons, Munoz and Jordan",2026-01-11 04:40:02,True
370,2,926.3,Bills,Baldwin Ltd,2026-05-23 09:59:27,False
371,78,787.26,Shopping,Jensen and Sons,2026-04-17 17:34:34,True
372,100,452.35,Entertainment,"Stone, Johnson and Daniels",2026-05-13 14:10:06,False
373,72,843.46,Food,Potter-Garcia,2026-03-11 07:32:34,False
374,19,417.22,Entertainment,Rasmussen-Evans,2026-06-05 23:49:08,False
375,40,546.5,Shopping,Park-Green,2026-06-12 19:23:17,False
376,28,775.93,Bills,"Malone, Keller and Sanchez",2026-01-31 03:06:57,True
377,57,614.93,Shopping,"Trevino, Hunt and Robinson",2026-04-16 15:38:30,True
378,77,291.03,Entertainment,"Hernandez, Johnson and Owen",2026-02-14 01:07:31,False
379,22,629.07,Food,Dawson PLC,2026-02-11 03:50:00,True
380,24,136.67,Bills,Wallace-Jones,2026-03-17 11:56:10,False
381,6,2.85,Entertainment,Cortez LLC,2026-01-28 08:48:34,True
382,50,498.31,Shopping,Cooper-Johnson,2026-01-08 23:41:08,True
383,28,670.02,Shopping,"Pierce, Wilson and Mason",2026-02-01 05:33:03,False
384,34,222.46,Entertainment,Collier and Sons,2026-01-02 21:25:32,False
385,52,722.86,Bills,King-Rivera,2026-01-23 21:31:29,True
386,30,872.33,Entertainment,"Olsen, Bowen and Moran",2026-05-21 21:41:35,True
387,38,217.99,Entertainment,Werner LLC,2026-01-16 15:38:15,False
388,1,450.0,Bills,Hodge Group,2026-04-15 21:44:07,False
389,94,751.95,Food,Simmons-Pollard,2026-04-22 03:50:13,False
390,96,446.3,Shopping,"Good, Davis and Smith",2026-03-10 11:44:30,False
391,65,396.91,Food,"Smith, Powers and Brewer",2026-03-29 14:32:07,True
392,20,391.1,Food,Garcia PLC,2026-02-25 13:36:02,False
393,31,380.4,Entertainment,Travis Group,2026-03-05 14:41:51,False
394,27,409.69,Bills,Alexander-Stewart,2026-03-28 00:11:54,False
395,56,394.12,Bills,Benson Group,2026-03-10 22:14:34,True
396,21,575.21,Food,Webb-Mcclain,2026-02-25 17:25:06,False
397,7,521.56,Shopping,Hayes-Lee,2026-05-01 14:01:30,True
398,63,231.91,Entertainment,Brown Ltd,2026-06-18 16:26:08,True
399,2,272.55,Food,"Stephens, Harris and May",2026-02-13 05:57:43,False
400,29,195.49,Food,Buchanan-Price,2026-06-17 13:59:41,True
401,82,915.93,Shopping,Kemp-Hernandez,2026-01-16 10:52:48,True
402,93,806.55,Shopping,"White, Rhodes and Duran",2026-04-30 17:49:13,False
403,57,341.58,Bills,"Ferguson, Lamb and Tanner",2026-04-06 07:10:12,True
404,44,7.02,Food,"Weiss, Hall and Hanson",2026-03-22 18:05:37,False
405,59,704.51,Food,Nelson and Sons,2026-03-25 10:24:56,False
406,43,490.39,Entertainment,"Ward, Diaz and Herrera",2026-03-03 10:23:28,False
407,58,154.87,Bills,"Rodriguez, Mcclure and Eaton",2026-02-05 04:07:05,False
408,19,292.8,Food,Woods-Carson,2026-03-07 07:43:31,False
409,30,499.21,Bills,"Cole, Hanson and Owens",2026-06-06 04:11:36,False
410,75,458.8,Food,Marquez-Browning,2026-06-12 07:31:05,False
411,96,336.2,Food,Wolfe-Torres,2026-02-23 00:46:09,False
412,93,347.15,Shopping,"White, Sampson and Young",2026-02-07 22:18:16,False
413,95,984.83,Entertainment,"Rodriguez, Rocha and Bauer",2026-04-01 02:59:29,True
414,51,998.71,Food,Fletcher Inc,2026-03-07 13:23:18,False
415,42,143.6,Bills,Hess Group,2026-05-07 20:20:01,False
416,56,425.75,Entertainment,Robinson Inc,2026-01-20 06:12:14,False
417,36,597.77,Food,Houston-Glenn,2026-06-17 05:55:27,True
418,36,450.9,Bills,Lynch-Fischer,2026-05-14 06:15:30,True
419,48,241.66,Food,Brown LLC,2026-01-24 05:27:04,False
420,41,965.77,Shopping,Ferguson and Sons,2026-02-05 14:05:21,True
421,1,596.92,Food,Brady Ltd,2026-06-10 08:15:14,True
422,89,698.29,Shopping,Scott LLC,2026-05-16 15:26:56,False
423,27,985.63,Shopping,Mercer-Ross,2026-05-24 10:25:46,True
424,75,678.41,Bills,Ford LLC,2026-01-16 12:14:42,False
425,25,244.04,Food,Lee-Livingston,2026-04-23 21:14:59,True
426,72,65.02,Shopping,"Perez, Baker and Allen",2026-05-18 05:20:31,False
427,94,813.16,Entertainment,Hunter Group,2026-02-01 19:31:01,False
428,30,784.77,Entertainment,"Gordon, Smith and Pena",2026-04-19 16:20:55,True
429,96,874.58,Food,Taylor Ltd,2026-05-28 15:20:37,True
430,24,774.99,Entertainment,Johnson and Sons,2026-04-11 07:42:19,False
431,80,3.07,Entertainment,"Rodriguez, Malone and Jones",2026-01-12 12:49:56,True
432,73,226.13,Food,Robinson Ltd,2026-02-18 16:49:14,True
433,50,793.02,Bills,Dougherty-Mercer,2026-05-24 11:36:49,True
434,80,685.04,Entertainment,Maldonado-Collins,2026-05-01 21:16:23,False
435,69,561.3,Entertainment,Murphy-Palmer,2026-06-15 17:10:24,False
436,97,77.17,Food,Gutierrez PLC,2026-04-06 17:22:26,True
437,67,19.89,Bills,Cannon Inc,2026-04-05 01:18:26,True
438,72,379.01,Food,"Finley, Richards and Mcdonald",2026-01-06 14:14:15,True
439,40,134.14,Shopping,Molina Inc,2026-05-28 10:25:48,False
440,74,975.34,Shopping,Blankenship Inc,2026-03-23 11:58:07,False
441,94,273.19,Food,"Curtis, Ibarra and Jones",2026-05-15 15:17:55,True
442,20,34.34,Entertainment,Copeland-Miller,2026-05-07 09:56:01,False
443,43,446.57,Food,Burgess-Hall,2026-03-21 21:47:50,True
444,15,317.55,Shopping,"Middleton, Klein and Reynolds",2026-04-15 14:03:46,False
445,2,214.76,Entertainment,"Alexander, Ruiz and Davis",2026-05-10 08:29:47,False
446,88,598.36,Bills,"Campbell, Short and Miller",2026-04-18 22:59:10,False
447,72,437.01,Bills,Watkins and Sons,2026-02-01 04:59:38,False
448,50,103.36,Food,Bender PLC,2026-01-07 23:43:40,True
449,88,248.29,Shopping,Richardson-Price,2026-06-19 13:24:38,False
450,37,203.93,Food,Scott Group,2026-06-14 17:20:54,True
451,89,620.62,Shopping,Gallagher-Frye,2026-04-06 22:38:15,True
452,93,824.03,Food,Franklin-Pearson,2026-04-23 05:03:47,True
453,36,703.0,Food,Perez-Ochoa,2026-03-21 03:20:39,True
454,12,155.25,Bills,Guerrero-Christian,2026-04-06 05:40:12,True
455,3,804.15,Entertainment,Thomas and Sons,2026-03-08 17:04:56,True
456,27,772.37,Shopping,"Erickson, Hall and Adams",2026-06-14 14:22:11,True
457,88,937.03,Bills,"Todd, Levine and Ayers",2026-02-02 19:00:44,False
458,42,518.98,Bills,"Johnson, Johnson and Phillips",2026-04-30 02:33:33,True
459,15,496.82,Bills,Myers and Sons,2026-03-18 17:35:34,False
460,73,508.52,Entertainment,"Thompson, Davidson and Moore",2026-02-11 22:59:23,False
461,87,781.38,Food,"Murray, Richard and French",2026-03-20 03:45:31,False
462,59,612.21,Bills,"Butler, Franco and Chang",2026-06-12 23:19:05,False
463,91,276.01,Entertainment,"Johnson, Yoder and Love",2026-03-05 13:30:46,True
464,85,792.34,Food,Davis-Whitaker,2026-01-20 15:17:21,True
465,43,921.6,Shopping,Pope-Gardner,2026-05-30 10:51:09,False
466,97,609.54,Shopping,Phillips Inc,2026-04-23 01:34:35,False
467,96,397.13,Entertainment,Grant-Ross,2026-05-30 03:31:35,False
468,10,912.24,Bills,Wells PLC,2026-05-01 14:33:12,False
469,87,774.21,Bills,"Reynolds, Hernandez and Williams",2026-02-26 22:06:10,True
470,84,463.73,Bills,Rodriguez Inc,2026-02-18 12:27:28,True
471,2,215.01,Bills,"Dominguez, Barr and Choi",2026-05-31 20:15:58,False
472,71,514.38,Food,James-Goodman,2026-04-16 18:05:05,False
473,85,245.23,Entertainment,Moore and Sons,2026-01-30 15:13:30,False
474,91,656.85,Entertainment,Brown PLC,2026-02-19 13:38:44,True
475,94,213.02,Food,Jones-Peterson,2026-02-09 03:27:16,False
476,33,562.92,Food,"Brown, Herrera and Richards",2026-06-02 05:44:27,True
477,98,57.57,Entertainment,Smith-Thomas,2026-02-23 21:41:30,False
478,30,457.92,Entertainment,"Marquez, Turner and Johnson",2026-03-20 21:20:28,True
479,81,453.7,Food,Peters-Lucas,2026-01-25 19:02:05,False
480,29,613.46,Entertainment,Myers-Taylor,2026-02-05 17:55:50,False
481,40,528.15,Shopping,Nelson Inc,2026-06-11 03:20:07,False
482,3,651.92,Bills,Cox LLC,2026-06-18 01:14:15,True
483,45,865.55,Food,Richardson-Mullen,2026-04-20 21:34:27,True
484,1,423.03,Food,"Price, Hall and Miller",2026-04-30 08:29:28,False
485,4,597.08,Bills,Summers Ltd,2026-05-28 18:47:29,True
486,25,714.13,Bills,Tyler LLC,2026-03-05 04:21:56,False
487,78,74.88,Shopping,Harrington Ltd,2026-01-07 09:26:30,True
488,13,636.94,Food,Collins Group,2026-03-03 01:13:26,True
489,65,177.27,Food,Jackson and Sons,2026-06-19 02:46:06,False
490,72,481.22,Shopping,Collins-Taylor,2026-06-03 12:51:31,True
491,93,686.43,Entertainment,"Foster, Dominguez and Ramirez",2026-01-10 19:12:28,False
492,25,804.74,Entertainment,Conrad Ltd,2026-03-16 20:48:01,True
493,5,24.58,Entertainment,"Mendoza, Morales and Nguyen",2026-03-18 15:20:48,False
494,75,91.12,Shopping,"Moore, Mcdonald and Clarke",2026-03-22 12:51:50,True
495,45,186.08,Bills,Reese Ltd,2026-03-30 08:02:15,False
496,32,341.84,Shopping,"Myers, Chandler and Brooks",2026-02-28 03:55:28,True
497,19,66.57,Shopping,Daniels Inc,2026-02-23 02:37:32,True
498,80,758.22,Bills,Mullins Inc,2026-02-16 00:29:32,False
499,89,716.06,Bills,Moody-Cook,2026-05-03 02:05:21,False
500,24,121.29,Entertainment,"Campbell, Herman and Henderson",2026-03-12 18:14:30,False
501,25,501.47,Shopping,Reynolds Inc,2026-01-14 06:38:32,True
502,33,839.39,Shopping,"Davis, Perry and Allen",2026-04-20 23:46:17,True
503,89,251.95,Food,Ramos-Wilson,2026-03-01 16:37:47,True
504,29,577.26,Bills,Downs-Landry,2026-02-20 09:23:35,False
505,75,148.8,Shopping,"Daniel, Wood and Lee",2026-02-23 01:42:20,False
506,88,617.04,Bills,"Mullins, Greer and Anderson",2026-03-15 15:41:11,False
507,38,791.83,Entertainment,Powers-Harris,2026-03-22 10:05:21,True
508,24,925.58,Food,Young LLC,2026-03-11 15:34:27,False
509,31,654.55,Shopping,Baldwin-Miller,2026-02-16 10:11:23,False
510,94,870.61,Bills,Proctor-Hensley,2026-02-10 21:32:35,True
511,84,428.17,Shopping,"Watts, Pearson and Delgado",2026-02-25 17:52:23,False
512,95,830.41,Entertainment,"Cortez, Stephenson and Harris",2026-01-07 09:48:30,False
513,88,950.06,Shopping,Holmes-Gallagher,2026-03-26 01:33:51,False
514,73,8.87,Shopping,Soto-Bradley,2026-02-14 03:09:48,False
515,93,694.4,Bills,King LLC,2026-05-04 13:19:14,True
516,83,673.11,Entertainment,Smith and Sons,2026-02-15 16:06:34,True
517,76,424.63,Food,Chavez Ltd,2026-06-10 00:19:02,False
518,67,898.57,Shopping,White LLC,2026-06-01 18:35:19,False
519,29,790.31,Shopping,Mcmillan LLC,2026-04-25 01:11:48,False
520,57,603.65,Bills,"Lewis, Zhang and Davis",2026-06-17 14:38:28,True
521,89,193.24,Entertainment,"Houston, Sanchez and Yang",2026-01-24 16:07:53,False
522,62,855.96,Shopping,"Lewis, Rollins and Steele",2026-02-06 00:31:04,False
523,67,961.58,Bills,"Cohen, Perry and Richardson",2026-01-29 10:36:35,True
524,59,678.96,Bills,Parker PLC,2026-05-17 17:34:55,True
525,99,225.96,Entertainment,Johnson-Young,2026-03-30 09:16:48,True
526,53,75.02,Shopping,Mcdowell-Frey,2026-01-22 13:02:51,False
527,81,818.41,Entertainment,Austin and Sons,2026-04-24 18:10:23,False
528,96,60.87,Food,Smith Group,2026-02-23 00:59:43,False
529,55,998.4,Food,Wallace-Johnson,2026-01-12 20:37:43,True
530,3,442.06,Bills,Parsons-Harvey,2026-03-16 22:20:49,False
531,71,13.45,Food,Garcia-Aguirre,2026-04-22 17:48:53,True
532,14,420.03,Entertainment,Gallagher PLC,2026-04-23 10:19:30,False
533,6,982.93,Food,"Smith, Russell and Harris",2026-01-03 22:05:10,False
534,91,454.89,Food,Hill LLC,2026-06-10 12:52:38,True
535,11,423.01,Bills,"Chavez, Maxwell and Reynolds",2026-03-28 10:11:12,False
536,61,443.72,Bills,"Miller, Torres and Conley",2026-06-15 21:50:00,False
537,59,420.97,Food,Woodward and Sons,2026-05-28 13:58:29,True
538,21,412.17,Entertainment,Hull Ltd,2026-01-31 19:43:39,True
539,72,631.96,Food,Williams-Morrison,2026-02-18 09:22:07,True
540,76,263.63,Bills,"Lee, Nichols and Cruz",2026-05-17 04:00:38,True
541,12,85.56,Bills,Anderson-Mendoza,2026-02-04 05:44:16,False
542,80,927.95,Shopping,Brown Inc,2026-05-15 05:12:56,True
543,14,421.74,Shopping,"Oneill, Powell and Lane",2026-03-05 22:06:56,True
544,6,507.58,Entertainment,Mccarthy Ltd,2026-05-22 02:13:58,False
545,12,612.18,Food,Bentley-Miller,2026-02-20 22:56:23,False
546,98,142.62,Bills,"Carter, Wallace and Brown",2026-03-11 12:13:30,True
547,46,610.26,Shopping,Mendoza-Joseph,2026-06-04 02:54:56,False
548,28,794.9,Entertainment,Reyes PLC,2026-06-12 01:30:39,False
549,69,249.36,Shopping,Flynn-White,2026-04-16 05:52:48,False
550,90,362.12,Food,Brown and Sons,2026-05-09 06:36:17,False
551,61,852.37,Bills,Thompson LLC,2026-05-08 02:51:08,True
552,95,605.37,Food,"Bell, Orr and Reed",2026-05-22 08:28:01,True
553,46,16.45,Entertainment,Morgan PLC,2026-04-04 23:36:32,True
554,23,313.96,Entertainment,Lane-Atkins,2026-05-09 14:51:03,False
555,52,47.49,Shopping,"Castro, Rodriguez and Clark",2026-01-28 16:54:35,False
556,19,517.5,Bills,"Moore, Long and Hanson",2026-03-30 06:41:28,False
557,72,828.14,Bills,Harris Group,2026-01-26 09:20:37,True
558,21,147.59,Entertainment,Montgomery-Lee,2026-05-19 21:24:13,False
559,43,899.67,Bills,"Jackson, Bowers and Raymond",2026-02-15 19:20:21,True
560,33,426.22,Entertainment,Love Inc,2026-04-26 23:20:38,False
561,8,482.43,Bills,Whitaker Group,2026-03-12 23:10:14,True
562,63,461.55,Bills,Sampson-Flores,2026-04-20 14:55:03,True
563,23,972.58,Bills,Shields Group,2026-04-09 13:00:13,False
564,76,446.1,Bills,Hood LLC,2026-06-18 06:00:44,False
565,67,89.51,Bills,Hendrix Inc,2026-03-27 08:15:40,True
566,33,345.96,Shopping,"Smith, Mendez and Hoover",2026-01-30 08:57:36,True
567,4,984.94,Food,Lewis Ltd,2026-03-04 23:47:07,False
568,8,745.76,Bills,Perry-Daniels,2026-05-15 21:43:41,True
569,32,630.05,Bills,James-Anderson,2026-03-30 15:46:11,False
570,15,150.41,Bills,"Walker, Davis and Wright",2026-02-07 13:53:26,False
571,92,486.42,Food,"Walker, Johnson and Watson",2026-03-16 08:48:55,True
572,39,271.96,Food,Burch-Vazquez,2026-02-25 23:38:13,False
573,74,971.62,Bills,King-Blankenship,2026-03-14 02:01:44,True
574,56,962.39,Bills,Simon-Green,2026-04-11 00:12:15,True
575,93,540.75,Bills,"Brown, Thomas and Jones",2026-02-04 12:12:04,True
576,25,235.04,Entertainment,Wagner LLC,2026-06-01 23:31:55,True
577,90,169.46,Food,Zuniga-Williams,2026-05-16 11:07:44,True
578,100,314.85,Bills,Wyatt-Dixon,2026-02-17 07:19:34,True
579,99,504.85,Food,Cabrera Ltd,2026-02-25 12:09:34,False
580,29,984.35,Bills,"Baker, Munoz and Rios",2026-01-29 19:15:05,True
581,4,318.01,Entertainment,Horton and Sons,2026-05-29 05:16:44,True
582,87,706.22,Bills,Jones PLC,2026-04-02 03:09:47,False
583,71,759.04,Food,Walsh Inc,2026-01-04 14:20:44,False
584,31,130.79,Shopping,"Banks, Nguyen and Henderson",2026-06-04 03:50:52,True
585,90,421.73,Bills,Allen and Sons,2026-04-02 18:06:40,True
586,88,192.76,Shopping,"Grant, Chen and Taylor",2026-03-28 23:20:38,True
587,1,930.45,Bills,Simpson-Richardson,2026-03-11 21:59:35,True
588,25,364.49,Bills,Smith and Sons,2026-03-15 19:14:27,False
589,42,496.82,Shopping,Perez PLC,2026-03-30 00:59:38,True
590,80,553.69,Shopping,Vega-Martinez,2026-06-04 20:42:26,False
591,82,447.37,Shopping,"Howard, Williams and Bell",2026-03-21 23:01:20,False
592,40,368.24,Food,Rush-Miranda,2026-01-20 02:03:28,True
593,39,731.82,Shopping,"Mason, Elliott and Frost",2026-05-06 08:50:04,False
594,100,815.21,Shopping,"Dickson, Ellis and Barnett",2026-03-02 02:13:38,True
595,25,291.26,Shopping,Walton-Francis,2026-05-16 19:48:40,False
596,34,391.09,Shopping,Hopkins Inc,2026-01-27 04:20:21,True
597,78,505.33,Entertainment,Jones Ltd,2026-05-22 04:00:19,True
598,19,860.61,Shopping,"French, Snyder and Miller",2026-04-25 02:28:44,True
599,35,56.84,Entertainment,"Wells, Wells and Wagner",2026-06-01 02:53:19,True
600,45,171.55,Bills,Fisher Ltd,2026-04-10 04:25:45,True
601,39,906.83,Food,"Fernandez, Mccarthy and Thomas",2026-01-14 12:39:41,True
602,11,177.32,Entertainment,Wilkerson PLC,2026-02-04 22:49:59,True
603,19,829.0,Bills,Pugh-Weber,2026-01-03 03:41:51,True
604,82,824.36,Shopping,Baker-Ferguson,2026-02-22 05:21:19,True
605,48,429.25,Bills,Lee-Marquez,2026-05-02 22:38:12,True
606,56,614.37,Entertainment,Skinner-Armstrong,2026-03-19 21:16:26,False
607,15,713.35,Food,"Bishop, Russell and Mcpherson",2026-03-24 03:04:25,True
608,70,24.28,Food,Merritt-Brady,2026-05-29 12:24:32,False
609,48,508.07,Food,Nichols-Miranda,2026-01-21 03:11:30,True
610,12,995.63,Bills,Yang-Rodriguez,2026-02-21 07:27:20,False
611,76,764.53,Food,"Mcdaniel, Miller and Reeves",2026-02-07 19:38:41,False
612,100,562.29,Shopping,Pollard Group,2026-05-04 14:53:42,True
613,10,980.01,Shopping,Acevedo-Briggs,2026-05-12 05:14:43,True
614,29,343.48,Entertainment,Herrera-Oneal,2026-02-27 10:14:32,False
615,93,294.91,Bills,Brown-Moore,2026-01-16 18:10:52,False
616,46,858.38,Bills,"Stewart, Hicks and Banks",2026-02-07 22:28:16,False
617,34,785.49,Entertainment,Burgess-Tucker,2026-05-08 00:08:58,True
618,69,864.13,Entertainment,Smith-Vega,2026-02-17 13:03:29,False
619,60,981.45,Shopping,Swanson PLC,2026-01-08 22:55:24,True
620,16,901.47,Shopping,"Velazquez, Reyes and Carroll",2026-04-12 14:37:22,True
621,15,698.67,Bills,Livingston Ltd,2026-02-16 19:25:59,True
622,57,496.82,Food,"Brown, Hahn and Thomas",2026-04-02 10:06:45,True
623,88,756.49,Entertainment,Smith LLC,2026-05-19 11:56:49,True
624,33,918.3,Shopping,Morris-Bennett,2026-05-19 19:01:39,False
625,62,578.84,Entertainment,Garcia Group,2026-04-09 15:02:56,True
626,65,729.77,Entertainment,"Mata, Casey and Lam",2026-01-16 06:11:37,True
627,21,334.69,Entertainment,Thompson-Malone,2026-01-16 23:50:09,True
628,54,574.4,Bills,Mann-Roberts,2026-05-18 19:36:47,True
629,40,102.85,Bills,"Gould, Smith and Scott",2026-01-01 20:46:08,False
630,58,504.33,Shopping,"Rodriguez, Delgado and Cunningham",2026-01-21 22:25:36,True
631,20,127.83,Shopping,"Gaines, Rowland and Parker",2026-01-06 21:43:48,True
632,99,570.67,Food,Smith-Long,2026-02-20 22:21:51,True
633,38,639.46,Entertainment,"Davis, Robles and James",2026-03-24 17:02:49,False
634,97,198.79,Food,Little Group,2026-04-04 02:50:41,False
635,83,879.38,Entertainment,"Hunt, Watson and Woods",2026-05-19 08:43:01,False
636,57,194.05,Food,"Mills, Ford and Hamilton",2026-02-23 23:21:49,True
637,62,604.53,Food,Adams LLC,2026-02-03 13:58:36,True
638,39,3.84,Food,"Reid, Moody and Woodard",2026-01-04 20:20:47,True
639,53,915.53,Bills,Rodriguez-Morris,2026-06-15 19:17:29,False
640,24,223.06,Food,Snyder-Henry,2026-04-11 02:11:21,True
641,100,496.82,Food,Horton Ltd,2026-03-05 18:44:24,False
642,18,901.73,Shopping,Coffey Ltd,2026-02-26 11:40:21,False
643,53,173.44,Bills,"Hunt, Ruiz and Miller",2026-05-31 11:00:08,False
644,44,406.3,Food,Jenkins-Kennedy,2026-01-07 03:06:55,False
645,69,475.03,Entertainment,Tyler-Harris,2026-05-30 22:52:53,False
646,31,497.13,Food,Taylor-Wilson,2026-02-15 16:34:21,False
647,89,174.43,Shopping,Kennedy and Sons,2026-04-28 00:49:46,False
648,62,748.98,Food,Johnson-Bishop,2026-02-20 20:20:04,True
649,31,385.49,Shopping,Valencia Inc,2026-03-20 05:02:39,True
650,15,402.67,Shopping,Wilson Ltd,2026-03-26 03:47:43,False
651,75,613.65,Shopping,"Gibson, Byrd and Hughes",2026-02-17 19:35:16,True
652,63,715.03,Entertainment,"Turner, Singh and Figueroa",2026-03-27 01:49:29,True
653,9,473.7,Entertainment,Cummings-Jenkins,2026-04-16 02:31:03,False
654,2,602.29,Food,"Blake, Johnson and Robinson",2026-03-14 16:26:52,True
655,29,732.58,Shopping,Sosa Ltd,2026-03-08 20:31:43,False
656,17,655.65,Food,Roberts-Black,2026-03-31 10:44:13,True
657,43,994.79,Shopping,"Williams, Kane and Hoffman",2026-05-02 23:20:24,True
658,25,780.05,Entertainment,Thompson-Gonzalez,2026-02-02 17:36:36,False
659,47,168.41,Bills,"Cantrell, Gordon and Hicks",2026-04-20 04:20:02,False
660,73,46.14,Bills,Harmon Ltd,2026-04-04 19:08:25,True
661,68,742.65,Food,"Nelson, Warren and Weaver",2026-02-24 11:42:38,False
662,84,930.38,Bills,"Reynolds, Gilbert and Brown",2026-03-26 05:32:01,False
663,38,171.91,Entertainment,"Campos, Johnson and Ross",2026-05-24 08:35:24,False
664,74,777.12,Shopping,"Pearson, Farrell and Gonzalez",2026-02-17 03:57:36,False
665,83,452.14,Food,"Johnson, Garcia and Wells",2026-04-06 13:58:10,False
666,50,19.88,Entertainment,"Hill, Stevenson and Potts",2026-02-03 11:18:32,False
667,18,856.46,Food,Ray Inc,2026-02-17 02:51:24,True
668,34,951.92,Food,Brown-Ruiz,2026-05-16 22:10:55,False
669,91,288.07,Bills,Garner PLC,2026-03-24 15:55:43,False
670,48,466.58,Bills,Finley-Murphy,2026-06-17 15:54:45,False
671,8,281.18,Bills,Weaver-Everett,2026-06-05 07:41:38,False
672,44,132.93,Bills,"Daugherty, Sharp and Miranda",2026-04-19 19:30:22,True
673,49,653.4,Bills,"Coleman, Lewis and Gibbs",2026-01-30 03:25:21,True
674,25,800.18,Bills,"Kaiser, French and Orozco",2026-01-22 17:53:16,False
675,68,166.69,Bills,"Williams, Joseph and Simmons",2026-02-05 18:40:31,False
676,31,211.42,Shopping,Weber PLC,2026-01-24 11:27:12,False
677,95,496.82,Bills,Blair Ltd,2026-02-17 13:56:17,False
678,27,122.07,Bills,"Johnson, Smith and Gordon",2026-01-12 14:47:30,False
679,86,78.21,Food,Ali-Hebert,2026-05-29 23:35:16,False
680,35,31.49,Food,"Walters, Rogers and Andrade",2026-04-06 14:40:18,False
681,34,653.4,Shopping,Stephens PLC,2026-03-09 14:22:07,False
682,7,73.45,Food,"Shelton, Jackson and Velasquez",2026-05-29 00:42:53,False
683,29,839.8,Food,Cohen LLC,2026-01-15 09:35:18,False
684,50,404.03,Food,Taylor and Sons,2026-05-18 00:18:26,False
685,83,290.41,Food,Phillips-Carter,2026-02-26 00:19:04,True
686,31,553.42,Shopping,Hardin Inc,2026-04-16 08:39:58,True
687,30,824.32,Bills,Carter Group,2026-04-23 00:56:10,False
688,41,919.45,Food,Hanna and Sons,2026-04-03 03:58:40,False
689,30,260.62,Food,Murphy-Jenkins,2026-01-16 08:04:09,False
690,64,60.58,Entertainment,Morris Group,2026-03-29 16:56:47,True
691,81,746.28,Bills,Miranda-Thompson,2026-03-14 03:58:03,False
692,16,669.54,Food,"Wright, Singh and Villegas",2026-02-05 11:09:31,False
693,36,100.98,Shopping,"David, Hernandez and Wilson",2026-02-01 15:08:51,True
694,65,723.66,Bills,"Hernandez, Ramirez and Blanchard",2026-02-15 19:52:30,True
695,31,274.89,Food,Mcdonald Inc,2026-04-15 20:16:14,False
696,32,133.43,Shopping,Guzman Ltd,2026-02-20 01:22:14,False
697,51,972.78,Bills,Garcia-Page,2026-01-13 16:38:35,False
698,31,163.2,Entertainment,"Smith, Torres and Torres",2026-05-04 05:18:28,False
699,84,285.11,Entertainment,"Harris, Mcgee and Phillips",2026-05-24 15:42:06,False
700,35,809.53,Entertainment,Weaver-Richardson,2026-06-17 13:39:54,True
701,59,483.45,Food,"Robertson, Wilson and Walker",2026-02-14 13:08:16,True
702,42,343.52,Shopping,"Sanders, Russell and Jones",2026-04-07 20:23:22,False
703,68,580.56,Entertainment,"Freeman, Young and Edwards",2026-03-11 17:02:24,False
704,91,836.59,Entertainment,"Cook, Guzman and Pratt",2026-04-06 10:15:15,True
705,96,416.31,Food,Crawford and Sons,2026-05-06 18:37:41,False
706,18,214.99,Shopping,Jones Inc,2026-01-23 09:06:04,True
707,73,225.28,Food,Hernandez Group,2026-05-02 00:15:57,False
708,24,660.08,Food,"Gonzalez, Johnson and Beard",2026-01-13 02:46:13,False
709,29,302.48,Shopping,"Scott, Edwards and Lee",2026-03-03 05:21:36,True
710,88,851.31,Shopping,"Day, Williams and Romero",2026-02-24 01:37:25,True
711,26,538.19,Food,Garcia-Jackson,2026-02-26 22:23:25,True
712,22,48.81,Bills,Ferguson-Campbell,2026-05-03 03:21:53,False
713,54,451.65,Food,Barber PLC,2026-06-06 22:03:44,True
714,34,557.67,Entertainment,"Franklin, Parker and Cole",2026-04-04 21:28:14,True
715,13,314.89,Entertainment,Wagner-Peterson,2026-05-17 21:12:29,True
716,20,692.75,Entertainment,Dennis-Scott,2026-06-09 03:54:46,False
717,87,270.52,Bills,"Nguyen, Odom and Hurley",2026-05-29 11:18:39,False
718,70,4.95,Food,"White, Bond and Parker",2026-06-12 10:45:22,False
719,31,276.11,Food,Fernandez-Thompson,2026-05-08 06:37:23,True
720,10,506.34,Shopping,"King, Bradshaw and Owens",2026-01-09 18:34:18,False
721,33,394.35,Entertainment,"Fox, Noble and Cox",2026-05-26 08:31:33,True
722,63,209.19,Bills,Nixon Ltd,2026-01-20 21:25:03,True
723,29,970.6,Food,"Foley, Powell and Mitchell",2026-05-03 13:49:21,True
724,91,57.07,Entertainment,Acosta LLC,2026-05-03 14:21:19,False
725,3,874.7,Food,Harris-Moody,2026-04-23 05:58:32,False
726,59,152.01,Entertainment,Owens-White,2026-04-04 13:28:02,False
727,43,679.16,Bills,Lewis-Nelson,2026-01-19 20:41:11,True
728,91,333.65,Entertainment,"Allen, Love and Carson",2026-03-10 22:57:22,True
729,42,671.78,Food,Schneider-Morgan,2026-03-06 19:08:12,True
